 1 Cervix Uteri	Serviks, cervix	     
 1 Chelatie	Çelatla?ma	     
 1 Chemisch	Kimyasal	     
 1 Chemoreceptor	Kimyasal reseptör, kemoreseptör	     
 1 Chemotherapeuticum	?laçl? tedavi ile, kimyasalla tedavi ile	     
 1 Chemotherapie	?laçla tedavi, kimyasalla tedavi	     
 1 Chirurgisch	Cerrahi	     
 1 Cholesterol	Kolesterol	     
 1 Cholinerg	Kolinerji	     
 1 Chromosomaal	Kromozomal	     
 1 Chronisch	Kronik	     
 1 Circulatie	Sirkülasyon, döngü, dola??m	     
 1 Cirrose	Siroz	     
 1 Classificatie	Tasnif, s?n?fland?rma	     
 1 Clitoraal	Klitoral	     
 1 Coagulatie	P?ht?la?ma, birbirine yap??ma	     
 1 Coenzyme	Koenzim, co-enzim.	     
 1 Coitus	birle?me, e?le?me, cinsel ili?ki	     
 1 Collageen	Kollajen	     
 1 Colloidaal	Kolloidal	     
 1 Colopathie	kolonopatiü kolon hastal???	     
 1 Colorectaal	kolorektal, 	     
 1 Combinatie	Kombinasyon, bile?im	     
 1 Compatibel	uyum içinde, uygun olabilen,	     
 1 Compensatie	ödeme, kar??lama	     
 1 Competitief	rekabet güçü olan, yar??abilir	     
 1 Complementair	takdir olarak, be?eni olarak	     
 1 Complement	takdir, be?eni	     
 1 Complex	kompleks, karma??k	     
 1 Complicatie	komplikasyon	     
 1 Component	bile?en	     
 1 Concentratie	konsantrasyon (insan?n bir i?e kendini veremesi)	     
 1 Conditie	?art	     
 1 Condoom	lastik, k?l?f, prezervatif	     
 1 Confusie	kar??t?rma, birbirinden ay?rtedememe, etc	     
 1 Congenitaal	do?umsal, do?umdan gelen, konjenital	     
 1 Conjugatie	konjugasyon	     
 1 Conjugatus	konjuge olmu?, e?lenmi?	     
 1 Conjunctivitis	konjuktivit	     
 1 Conservatief	konservatif, tutucu	     
 1 Conserveren	muhafaza etmek, tutucu olmak	     
 1 Constipatie	kab?zl?k, tutkunluk, perklik	     
 1 Constitutioneel	Anayasal	     
 1 Contact	?rtibat, temas	     
 1 Contaminatie	kirlenme, bula?ma,	     
 1 Continu	sürekli, daveaml?, daimi	     
 1 Contractie	Kas?lma, kas?l?p gev?eme, do?umda kas?lma sanc?lar?	     
 1 Contra-Indicatie	Kontraindikasyon, kar?? etki, belirti	     
 1 Conventioneel	konvensiyonel	     
 1 Conversie	dönü?türme	     
 1 coordinatie	koordinasyon	     
 1 Cornea	kornea	     
 1 Coronair	koroner	     
 1 Corpus Luteum	Corpus Luteum, sar? leke, sar? madde. (Yumurtlamada)	     
 1 Correctie	düzeltme	     
 1 Correlatie	ilinti, korelasyon	     
 1 Corresponderen	kar??l?k gelme, kar??l?k olma	     
 1 Cortex	kabuk, korteks	     
 1 Corticaal	korteks alakal?	     
 1 Cosmeticum	kozmetik	     
 1 Craniaal	Kafatas? alakal?	     
 1 Crisis	Kriz	     
 1 Criterium	Kriter	     
 1 Cumulatief	Kümülative, toplu	     
 1 Curve	e?ri	     
 1 Cutaan	cilt/ deri alakal?	     
 1 Cyanose	siyanoz, mavi renk almak	     
 1 Cyclisch	Siklik, döngüsel	     
 1 Cyclus	Döngü	     
 1 Cytochroom	Sitokrom	     
 1 Cytoplasma	Sitoplazma	     
 1 Cytotoxisch	Sitotoksikü hücreye zehir etkisi yapan.	     
 1 Kippencollageen	tavuk kolljeni	     
