 1 absolute risk reduction	снижение абсолютного риска	     
 1 absorption of proteins	всасывание белков	     
 2 abstinence period or wash-out period	период воздержания от приема, или период вымывания	     
 1 Abuse Liability	потенциал злоупотребления	     
 1 Ab	антитела	     
 1 accelerated condition	ускоренное испытание	     
 1 accelerated stability study	ускоренные испытания на стабильность	     
 1 acceptance activities	приемочные испытания устройства	     
 1 acceptor medium	акцепторная среда	     
 1 Access Protocol	протокол с целью предоставления доступа к (drug) (до его регистрации и появления в продаже)	     
 1 Accounts for 5% of an oral dose	~ составляет 5% от дозы для перорального введения	     
 1 accumulation of susceptibles	повышение восприимчивости	     
 2 accuracy / precision	точность / прецизионность	     
 1 acellular	ацеллюлярный	     
 1 ACG-ACPL	название компании - не переводить	     
 1 ACGH	матриксная сравнительная геномная гибридизация (матриксная СГГ))	     
 1 ACG Worldwide	Оставить без перевода	     
 1 achieved criteria	соответствал критериям	     
 2 achieved full or intermediate titration	полное или частичное титрование дозы	     
 1 acid alpha-glucosidase	кислая альфа-глюкозидаза	     
 1 acid and base blank solution	кислый и щелочной холостые растворы	     
 1 acquired immunodeficiency syndrome (AIDS)	cиндром приобретённого иммунодефицита (СПИД)	     
 1 across classrooms and settings	в классе и другой обстановке	     
 1 Activated HIF	активированный ГИФ	     
 1 activated partial tromboplastin time	активированное парциальное тромбопластиновое время	     
 1 active agents of complementary oncology	средства комплементарной онкологии	     
 1 Active Bacterial Core Surveillance	Медико-санитарный мониторинг основных/ведущих инфекций	     
 1 Active-controlled, Rater-blinded Study	исследование с активным контролем и скрытием выбора метода лечения от оценивающего результат спец-та	     
 2 active control	активный контроль	     
 1 active factor	действующее вещество	     
 1 active immunity	активный иммунитет	     
 2 Active paptic ulcer	пептическая язва в активной форме	     
 1 active pharmaceutical substances	АФС	     
 1 Active Raw Material	(исходное) действующее вещество	     
 1 active severe major depression	активная форма большого депрессивного эпизода тяжелой степени	     
 1 active tablets	таблетки с активным веществом	     
 1 actuator and exhalation filter	привод ингалятора и фильтр выдоха	     
 1 acute effect	острый эффект	     
 1 acute-exaggerated, topical ocular study	исследование местного воздействия на глаза в особо жестких условиях испытания	     
 1 acute flaccid paralysis (AFP)	острый вялый паралич (ОВП)	     
 1 acute gastrointestinal infection (AGII)	острая кишечная инфекция (ОКИ)	     
 2 acute / initial dosage	нагрузочная / начальная доза	     
 1 acutely/subacutely	в условиях острого или подострого опыта	     
 1 acute-on-chronic flare	обострение хронического процесса	     
 2 acute period	период острого лечения	     
 1 acute respiratory disease (ARD)	острое респираторное заболевание (ОРЗ)	     
 1 acute respiratory infection (ARI)	острая респираторная инфекция (ОРИ)	     
 1 acute respiratory viral infection (ARVI)	острая респираторная вирусная инфекция (ОРВИ)	     
 2 acute responders	пациенты с выраженным клиническим ответом на острое лечение	     
 1 acute result	резкое улучшение	     
 2 acute reversible cause	обратимая острая почечная недостаточность	     
 2 acute swelling shanks	внезапно развившаяся отечность голеней	     
 1 Acute Thrombotic Failure	острая несостоятельность протеза в связи с тромбозом	     
 2 acute treatment	острое лечение	     
 1 acute	острый	     
 1 a.c.	до еды	     
 1 AD	Active Directory («Активный каталог»)	     
 1 adaptive tracking	зрительно-двигательная координация	     
 2 additional minor category (Additional Definition)	дополнительная категория эпизодов слабо выраженной гипогликемии (дополнительное определение)	     
 1 additive interaction	аддитивное взаимодействие	     
 2 address the unmet need	указывают на востребованность (такого препарата)	     
 1 adequate clinical and parasitological response	см.	     
 2 adherence syndrome	спаечное косоглазие	     
 1 adherence (to treatment)	приверженность (лечению)	     
 1 adherent cataract	катаракта с синехиями	     
 1 adjustment for	поправка в отношении	     
 1 ad lib.	применять без ограничений	     
 1 ADM	ADM - Administration - категория публикации для каталогизирования	     
 1 administering a liquid ophthalmic composition	топическое/местное применение жидкого офтальмологического состава	     
 1 administration set	набор для внутривенного введения (вливания)	     
 1 administrative dropouts	выбыли по причинам, не связанным с лечением	     
 1 administrative health care claims database	административная база данных страхового медицинского обслуживания	     
 1 admov.	наносить, использовать	     
 1 adolescent medicine	подростковая медицина	     
 1 advanced glycation endproducts	конечные продукты гликации	     
 1 advanced renal cell carcinoma (mRCC)	распространённая почечно-клеточная карцинома (ПКК)	     
 1 Adverse Drug Reaction	Нежелательная лекарственная реакция	     
 2 adverse event form in the eCRF and the safety information form on the paper CRFs	соответствующие графы в ИРФ в электронной или бумажной форме	     
 1 Adverse Event grade	степень тяжести, шкала НЯ	     
 1 Adverse Event Reporting System	Система отчётности о нежелательных явлениях	     
 1 Adverse event	нежелательное явление	     
 1 Adverse Event	Нежелательное явление	     
 1 ad	вплоть до/не более	     
 1 a.d.	правое ухо	     
 1 affect lability	эмоциональная лабильность	     
 1 Affiliate Quality Systems	система управления качеством в филиале компании	     
 1 affiliating confidence interval	соответствующий доверительный интервал	     
 1 affiliating  confidence  interval	соответствующий доверительный интервал	     
 1 affinity moiety	аффинный компонент/аффинная группа	     
 1 affinoimmunoelectrophoresis	аффинноиммуноэлектрофорез	     
 2 Affirmation Statement	форма подтверждения	     
 1 A form-fill-seal machine	фасовочно-укупорочная машина	     
 2 after adjustment for dose	после приведения по дозе	     
 1 after live vaccine available	после того как стала доступна живая вакцина	     
 1 after weaning	после прекращения вскармливания материнским молоком	     
 1 aged at	выдержаны при	     
 1 age-stratified	стратификация по возрасту	     
 1 agglutination test	реакция агглютинации	     
 1 aggravated history	отягощенный анамнез	     
 1 aggregate risk study	исследование совокупного риска	     
 1 agitation stress	взбалтывание	     
 1 agit	размешать/встряхнуть	     
 2 Agonal spleen contracture	сокращение гладкой мускулатуры капсулы селезенки перед смертью (животного)	     
 1 Agricultural Worker Disease	профессиональные заболевания работников сельского хозяйства	     
 1 agrodrench	орошение корневой системы	     
 1 a group of filament aggregating proteins	белки, способствующие агрегации филаментов	     
 1 AGS	Комитет по Вредным Веществам	     
 1 A.H. interval	AH-интервал	     
 1 a hormonal imbalance	дисгормональный процесс	     
 1 a Human Monoclonal Anti-EGF receptor Antibody	человеческое моноклональное антитело к рецептору EGF	     
 1 AIDS residence	специализированный жилой комплекс для людей/семей,живущих со СПИДом	     
 1 air-acetylene fuel-lean flame	обедненное воздушно-ацетиленовое пламя	     
 1 air-borne droplet	воздушно-капельная взвесь	     
 1 air grill	аэрогриль	     
 1 airway peroxidase system	пероксидазная система дыхательных путей	     
 1 Alanno Plant	завод в г.Аланно	     
 1 a late INa enhancer	активатор позднего натриевого тока	     
 1 Alcaligenes eutrophus	бактерии Alcaligenes eutrophus	     
 1 alcohol abuse preparations	препараты (медикаменты) для лечения от алкогольной зависимости	     
 2 alert term	настораживающий признак	     
 1 aliment	чисто конкретно по контексту: симптом, проявление, недуг...	     
 1 Alkaline solutions cannot be analysed	Анализ щелочных растворов невозможен	     
 1 All/Near Completers	лица, завершившие и почти завершившие (участие в клиническом исследовании)	     
 1 allocate to its thermal characteristics	определить его тепловые свойства	     
 1 allocation	[номер] направления	     
 1 allowed to stir	перемешивали /оставляли перемешиваться	     
 1 allow to stand and constitute the sample to be tested	дайте отстояться, после чего наберите пробу для исследования	     
 2 along the prescription	наряду с выбором назначемого препарата	     
 1 alpha4 expressing leukocytes	лейкоцитарные интегрины альфа 4 бета 1 (VLA-4)	     
 1 alpha-adrenergic stimulating agents and anti-cholinergic agents	вещества, стимулирующие альфа-адренергические и антихолинергические рецепторы	     
 1 alpha-helical coiled-coil configuration	биспиральная альфа-спиральная конфигурация	     
 1 alpha-helix and beta-sheet proteins	белки со структурой альфа-спирали и бета-листа	     
 1 Alpine	Alpine (не переводить — торговая марка анализатора размера частиц)	     
 1 Alprazolam IR & Alprazolam XR	алпразолам с немедленным/длительным высвобождением (лекарственного средства)	     
 1 ALP	ЩФ	     
 1 alternate days	через день	     
 1 alt. h.	через каждый час	     
 1 ALT	АЛТ	     
 1 aluminium alloy used is mind	используется алюминиевый сплав как минимум	     
 1 Aluminium /Aluminium Strip	двусторонняя блистерная упаковка из алюминиевой фольги	     
 1 Aluminium Foil Printed front	Фольга алюминиевая с печатью по лицевой стороне	     
 1 Ambient RH	относительная влажность окружающего воздуха	     
 1 Ambulatory arterial stiffness index (AASI)	индекс артериальной жёсткости	     
 1 ameliorated	In vivo, ххх достоверно снижает степень тяжести заболевания	     
 1 Ames test	проба Эймса	     
 1 amino/imino	амино-имино	     
 1 amino terminal 23	аминотерминальный фрагмент из 23 аминокислот	     
 1 ammonia vapors	амичные пары	     
 1 amorphous thinking with paralogia	Мышление аморфное с паралогиями	     
 1 amplitude stress test	тест с варьированием амплитуды напряжений	     
 1 ampoule breaker	вскрыватель ампул	     
 1 ampullae cancer	рак амплулярного отдела толстой кишки/амплулярный рак (или злокачественное новообразование)	     
 1 amp	ампула	     
 1 amt	количество	     
 1 a.m.	утром, до обеда	     
 2 Analgesic-induced headache	вызванная анальгетиком головная боль	     
 1 analysis of variance	дисперсионный анализ	     
 1 Analytical Approver	Ответственный за подписание результатов анализа	     
 1 Analytical Development (laboratory/department)	Лаборатория/отдел аналитических разработок	     
 1 anatomical content of the peripheral blood	морфологическая картина периферической крови (морфологический состав клеток периферической крови)	     
 1 Anatomical Therapeutic Chemical Classification System (ATC)	Анатомо-терапевтическая и химическая классификация лекарственных средств; классификационная система АТС	     
 1 anchorage independence	Независимость клеток от прикрепления к внеклеточному матриксу	     
 2 anchors	возможные значения	     
 1 Ancillary Buffer	дополнительный буфер	     
 1 An embedded efficacy study was conducted evaluating Aspirin.	подисследование	     
 1 aneuploidization	анеуплоидизация	     
 1 an extra electrical conduction pathway	см.	     
 1 angiogenesis	ангиогенез	     
 1 angiographic patterns, hemodynamic consequences	особенности ангиограмм, изменения показателей гемодинамики и .	     
 1 animal model	экспериментальная модель на животном	     
 1 animal multiple	соотношения экспозиции у животных, кратно превышающие экспозиции человека	     
 1 anisakiasis	анизакидоз	     
 1 an isolate, isolate, isolation	изолят, выделять, выделение	     
 1 annato	аннатто	     
 1 ...anolyte in the form of a modified KF reagent	в качестве которого используется	     
 1 anterior capsular cataract	передняя капсулярная катаракта	     
 1 anterior/posterior crescentic lobe	передняя/задняя полулунная долька (мозжечка)	     
 1 anterior subcarinal node	передний субкаринальный узел(ы)	     
 1 anterior tibial compartment syndrome	передний большеберцовый синдром	     
 1 anteroseptal and lateroapical region	передне-перегородочно-верхушечно-боковая область	     
 1 anthrax	сибирская язва	     
 1 anthroponosis	антропонозное заболевание	     
 1 antibiotic resistance	антибиотикорезистентность	     
 2 antibiotics including quinolones	антибактериальные средства, в том числе хинолоны	     
 1 anti-Biotin alkaline phosphatase conjugate	конъюгат кроличьих антител к биотину с щелочной фосфатазой	     
 1 antibody CDRs	участки, определяющие комплементарность (СDR)	     
 1 antibody levels	уровни антител	     
 1 antibody-mediated immunity	иммунитет, обусловленный антителами	     
 1 antibody titre	титр антител	     
 1 anti CCP anti body	антитела к циклическому цитруллиновому пептиду	     
 1 anti-Centromere antibodies	антитела против компонентов центромеров	     
 1 anti-chain polymer	полимер с образованием спиральных структур	     
 1 anti-CHO-alkaline phosphatase	конъюгат антител к белкам клеток CHO и щелочной фосфатазы	     
 1 anticholelithogenic agent	холелитолитическое средство	     
 1 antidromic cyclic system	антидромная циклическая система	     
 1 anti drug antibodies	антитела к препарату	     
 1 anti-drug antibodies	противолекарственные антитела	     
 1 antiemesis	использование противорвотных средств	     
 1 antifol	антифолат	     
 1 antigen detection	выявление антигена	     
 1 antigenic shift	антигенный сдвиг	     
 1 antigen processing	процессинг антигенов	     
 1 Antihemorrheologic Agent	гемореологические средства	     
 1 antimicrobials	антимикробные препараты	     
 1 Antimicrotubule agents	препараты, действующие на микротрубочки	     
 1 antineoplastic therapy	противоопухолевая терапия	     
 1 anti-product antibodies (APA)	антитела к продукту / антихимерные антитела (АХА)	     
 1 antireticular cytotoxic serum	антиретикулярная цитотоксическая сыворотка; сыворотка Богомольца	     
 1 antiretroviral medicine/antiretroviral drug	антиретровирусный препарат	     
 1 antiretroviral treatment	антиретровирусная терапия	     
 1 Anti-seizure action (maximal electroshock and anti-penetrazole actions)	противосудорожное действие (максимальное электрошоковое и \антипентетразольное\ действие)	     
 1 anti-sickling effect	снижение или предотвращение выработки серповидно-клеточных эритроцитов	     
 1 antitumour in mice bearing cancers	противоопухолевая активность у мышей с привитыми злокачественными опухолями	     
 1 antivasospasmic effect	эффект, предотвращающий спазм сосудов	     
 1 antiviral resistance	устойчивость к антивирусным препаратам	     
 1 Anxia	тревожность, страхи	     
 1 any other foam or lamination products	любые другие пеноматериалы или ламинаты	     
 1 any visit after V70/EOT visit	любой визит после V60 или визита по поводу окончания лечения	     
 1 any visit after V70/EOT visit	любой визит после V60 или визита с связи с окончанием лечения	     
 1 any visit after V70/EOT visit	любой визит после V70 или визита по поводу окончания лечения	     
 1 APC	Aminopentane carboxylic acid	     
 1 ApcMin mice	мыши APCmin / мыши с мутацией APCmin	     
 2 a pharmaceutical preparations unit	блок фармацевтических препаратов	     
 1 a phrase	количество инъекций зависит от веса ребенка (1-3 инъекции, которые составляют одну дозу)	     
 1 aplasia lentis	отсутствие хрусталика	     
 2 Apparent elimination	средний кажущийся период полувыведения	     
 2 apparent shortfall in the passage of glucose	заметно пониженный уровень прохождения глюкозы	     
 1 apparent total body clearance	кажущийся общий клиренс	     
 2 APPEARS THIS WAY ON ORIGINAL	Так в оригинале	     
 1 appear with reasonable prominence	достаточно четко выделенное	     
 2 application	нанесение	     
 1 applicators and bystanders	лица, производящие обработку, и находящиеся рядом	     
 1 applied epidemiology	прикладная эпидемиология	     
 1 Appointment Conversions	увеличение числа визитов (встреч), приводящих к заключению сделки (продажи)	     
 1 Appointment reminder preference	предпочтительный способ напоминания о визите	     
 1 appropriate surrogate	косвенный (или суррогатный) показатель	     
 1 Approval of Ethics Committee	Одобрение Этического комитета	     
 1 Approved colours	утвержденные цвета	     
 1 approved, effective on	Утвержден и введен в действие (с)	     
 1 AP	щелочная фосфатаза	     
 1 A.Q.L.'s	коэффициенты приемлемого уровня качества AQL / коэффициенты AQL	     
 1 aqueous pH	рН водной фазы	     
 1 arbovirus	арбовирус	     
 1 Archiving (of Clinical Trial Data)	Архивирование (данных клинического исследования)	     
 1 are actually bidirectional	характерно двунаправленное проведение	     
 1 Area Management	руководство/руководитель(и) соответствующего участка/отдела	     
 1 area under the cytotoxic curve	площадь под цитотоксической кривой	     
 1 Area under the drug concentration versus time curve	площадь под кривой \концентрация препарата - время\ (\AUC\)	     
 1 a reentry circuit	контур повторного входа возбуждения	     
 1 are exempt	не подлежат контролю	     
 1 are unaffected by exercise	не зависят от выполнения физических упражнений и потребления пищи	     
 1 Arginine-cocrystallised	кристаллизованный совместно с аргинином	     
 2 A.R.No	номер аналитической процедуры	     
 1 Aroclor 1254 induced rat liver S9 mix	фракция S9 печени крыс, индуцированных арохлором	     
 1 aromatic nitro group	ароматическая нитрогруппа	     
 1 AR paper	кислотоустойчивая бумага	     
 1 ARPs	антагонисты рецепторов ангиотензина II	     
 1 Arterial head balance range	диапазон по методу артериального теплового баланса	     
 1 Arterial Thromboembolic Events	Артериальные Тромбоэмболические Осложнения	     
 1 arteriola afferens	приносящий сосуд клубочка	     
 1 article responds to the test for dry chlorides	испытуемая субстанция дает реакцию в испытании на хлориды для твердых веществ	     
 1 artificial immunity	искусственный иммунитет	     
 1 as acetate (COM 1 acetate)	(com 1 acetate)=(ацетата соединения 1), COM - compound	     
 1 as a co-variable the litter size	в качестве независимой переменной фактический размер помета	     
 1 as a result of	как следствие	     
 2 as a safer, but more general recommendation	В качестве более безопасной, но и более общей рекомендации	     
 1 as a trial-assigned subject number	как номер участника, данный Вам в рамках клинического исследования,	     
 2 ascertain the treatment allocation	определить назначенное лечение	     
 1 as close as possible to the event	как можно скорее после того, как наблюдалось явление	     
 1 a short PR interval with a delta wave	имеют укороченный интервал PQ и дельта-волну	     
 1 as is	как есть	     
 1 ASNA Anti Venom C	противоядная сыворотка ASNA типа С	     
 1 as offset	смещение	     
 1 Asp-clipped	дез-Asp-эптифибатид	     
 1 Aspiratabitity	способность проходить через иглу при наборе препарата из флакона	     
 1 aspiration of cataract	аспирация катаракты	     
 1 aspiration procedure	процедура распыления	     
 1 Assay range	диапазон результатов количественного анализа	     
 1 assessment and balancing	оценка и распределение симптомов	     
 1 assessments consistent with improvement immediately prior to discharge	полученные непосредственно перед выпиской результаты оценки, свидетельствующие об улучшении	     
 1 Assisted Suicide Funding Restriction Act of 1997	Закон, ограничивающий возможности финансирования медицинской помощи при доброво	     
 1 associated to designed structures	согласно разработанным структурам	     
 2 associated UV	связанный с источником света УФ-компонент	     
 1 Associate Safety Science Cluster Head	заместитель руководителя группы по научному обеспечению безопасности	     
 1 as supplied	как есть	     
 1 asthenia	общая слабость	     
 1 asymptomatic infection	бессимптомная/асимптомная инфекция	     
 1 at an active to placebo ratio	в группах приема активного препарата и плацебо в соотношении 3:1	     
 1 a test of first-order theory of mind	критерий развитости понятий первого порядка в модели психического	     
 2 a third distribution space	распределение в третье пространство	     
 1 a third of the way above	на расстоянии, равном 1/3 части вышеописанного пути	     
 1 at identifiable levels	порог идентификации [примеси]	     
 1 a tiny bundle of cardiac tissue	небольшой/крошечный пучок сердечной ткани	     
 1 at least 2 diagnoses of	диагностирован не менее чем дважды	     
 1 at mid-radius	средняя часть/середина лучевой кости	     
 1 atomization volume	объем распыления	     
 1 ATP-sensitive potassium channel	АТФ-зависимый калиевый канал	     
 1 at quantifiable levels	на уровне, поддающемся количественному определению	     
 1 Atrioventricular reentrant tachycardia with orthodromic conduction	атриовентрикулярная реципрокная тахикардия с ортодромным проведением	     
 1 attached palisade parenchyma	прилегающая палисадная паренхима	     
 1 attachment disorders	расстройства привязанности	     
 1 attach	прикрепиться	     
 1 attack rate	пораженность, коэффициент поражения	     
 1 Attention Blinking	мигание внимания	     
 1 attenuated total reflectance technique	метод нарушенного полного внутреннего отражения	     
 1 at the chiral addition step	стадия добавления хирального реагента/катализатора	     
 1 at the highest standard	в стандарте с самым высоким содержанием аналита	     
 1 at ... through ...	номера страниц с .... по ...	     
 1 at times of partial remission	в структуре неполных ремиссий	     
 1 attributed to a documented case	... отнесены к (за)документированному случаю	     
 1 attributed to mal-administration	, что можно связать с ненадлежащим введением препарата	     
 1 Atwater factors	факторы Этуотера	     
 1 a two-dimensional projection/view which unavoidably does not contain	попасть в проекцию	     
 1 AUC and Cmax	AUC и Cmax	     
 1 AUC %Extrap obs	Я бы оставила сокращение как есть	     
 1 AUC ratio	отношение площади под кривой активного вещества	     
 1 AUC	площадь под кривой (площадь под кривой \концентрация-время\ / площадь под фармацевтической кривой)	     
 1 Audit Certificate	Сертификат аудита	     
 1 Audit Report	Отчет об аудите	     
 1 Audit Trail	Документальный след	     
 1 Audit	Аудит	     
 1 augmentation cystoplasty	аугментационная цистопластика	     
 1 AUG start site	стартовй кодон AUG	     
 1 auscultation and percussion reports	отчеты по результатам аускультации и перкуссии	     
 1 Autoantibodies targeting citrulline-containing peptide sequences	аутоантитела к цитруллин-содержащим пептидным последовательностям	     
 1 auto-disable syringe	самоблокирующийся шприц	     
 1 autogenous bone peg	штифт-тормоз из гомотрансплантата	     
 1 autoinjector - (Automatic injection device)	шприц-тюбик	     
 1 autonomous focus	автономный очаг	     
 1 autosomal recessive	аутосомный рецессив	     
 1 auxiliary solubilizer polyethylene glycol mono fatty acid ester	вспомогательный солюбилизатор, сложный эфир полиэтиленгликоля и одноосновной жирной кислоты	     
 2 AVA	антивирусная активность	     
 1 average meso sequence length	средняя длина мезо-последовательности	     
 1 average or central tendency exposure	средняя или центральная тенденция изменений экспозиции	     
 1 Aver. of area std. acc.	среднее значение стандартной (среднеквадратичной) погрешности площади (пиков)	     
 1 avian allergy	аллергия на птиц	     
 1 avian flu (avian influenza)	грипп птиц (птичий грипп)	     
 1 AV nodal conduction	проведение в АВ-узле	     
 1 AV regurgitation	Регургитация на АК	     
 1 AWB No.	№ авиагрузовой накладной	     
 1 axial cataract	центральная катаракта; осевая катаракта	     
 1 Axis	[здесь:] семейство HER	     
 1 axitinib	акситиниб	     
 1 Azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid	азабицикло[3.2.0]-гепт-2-ен-2-карбоновая кислота	     
 1 azo-conjugated pro-drugs(prodrugs)	азо-связанные про-препараты	     
 1 backdoor entrance	дополнительный/добавочный путь	     
 1 background population	фоновая популяция	     
 1 back-transformed least squares means	экспоненциальное (обратное логарифмическое) преобразование среднего значения	     
 1 backup infusion pump and subcutaneous infusion sets	запасной инфузионный насос и наборы для подкожных инъекций	     
 2 b-adrenergic receptor blocking agent	блокатор бета-адренергических рецепторов	     
 1 bags for infusion	инфузионные мешки	     
 1 balanced randomization schedule	схема сбалансированной рандомизации	     
 1 balding of unpleasant taste	проявления выраженного неприятного вкуса	     
 1 Ballast-isotonicity agent	наполнитель изотонического действия	     
 1 band cell	п/я, %	     
 1 band therapy, sclerotherapy	склеротерапия(консервативное флебосклерозирование) с последующей компрессией эластическими бинтами	     
 1 ban of product	отбраковка (серии) продукта	     
 2 basal influx/induced influx	основной уровень поглощения/уровень индуцированного поглощения	     
 1 basecalled sequence	восстановленная последовательность (нуклеотидов)	     
 1 base-case analysis	анализ базового сценария	     
 1 base coating solution	исходный раствор пленкообразователя	     
 1 Base degradation	щелочная деградация	     
 1 based on RA	На основе оценке риска	     
 2 BASE FOIL	фольга для формирования блистерных ячеек	     
 1 Baseline Assessment	Исходная оценка	     
 1 Baseline ECOG performance status	статус по шкале ECOG на исходном уровне	     
 1 baseline-resolved	[пики] разрешены на уровне базовой линии	     
 1 base material	базисный материал	     
 1 basic drugs	лекарств-оснований	     
 1 basic, unflavoured risotto	классический ризотто без добавок	     
 1 basis set superpositional error	суперпозиционная ошибка базисных наборов	     
 1 batch 251-02, IN(control number)499, vaccination 07	(с)ер, 251-02   к   499   г  v-07	     
 1 Batch Formula/manufacturing formula	состав на серию/состав на производственную серию	     
 1 batch-harvest/re-feed mode	режим культивирования [в замкнутом объеме] с периодической сменой питательной среды в биореакторе	     
 1 batch production report	протокол производства серии	     
 1 batch release testing	испытание при выпуске серии	     
 1 batch versus lot	серия versus партия	     
 1 battery limits	границы производственного комплекса и вспомогательных служб (предприятия)	     
 1 B-band LPS	липополисахарид В-полосы	     
 1 B cell-directed therapies	здесь: препараты, истощающие популяцию B-лимфоцитов	     
 1 B-cell lymphoid malignancies	В-клеточные опухоли лимфатической системы	     
 1 B cell modulating or cell depleting therapy	лечение, направленное на изменение или истощение (пула) В-лимфоцитов	     
 1 B cell receptor-dependent mature B-cell responses	иммунный ответ зрелых В-клеток, зависимый от рецептора B-клеток	     
 1 Be careful of counterfeit toners	не используйте контрафактные тонеры	     
 1 be diluted combining about 5 times	развести примерно до пятикратного объема	     
 1 be directed opposite the QRS complex	будут направлены в противоположную сторону от комплекса QRS	     
 1 behavioral health psychiatric unit	отделение психологической и психиатрической помощи	     
 1 belly-band surface	боковая поверхность	     
 1 bent adaptor	алонж, аллонж	     
 1 Benzoyl Migrated Taxol	изомер таксола, образовавшийся вследствие миграции бензоильной группы	     
