 2 Acquired Immune Deficiency Syndrome related Services	Services connexes au Syndrome d'immunodéficience acquise	     
 2 Acquired Immune Deficiency Syndrome	Syndrome d'immunodéficience acquise	     
 1 Acquired immunodeficiency syndrome	Syndrome d'immuno-déficience acquise (SIDA)	     
 1 acquired obstructive uropathy	uropathie obstructive acquise	     
 2 ACR	ACR	     
 1 Acrochordon	Acrochordon	     
 1 Acrocyanosis	Acrocyanose	     
 1 Acrokeratosis verruciformis	Acrokératose verruciforme	     
 1 acromial bursa	bourse sus-acromiale	     
 2 acromioclavicular joint, scapuloclavicular joint	articulation acromio-claviculaire	     
 2 acromion	acromion	     
 1 ACS	acute coronary syndrome	     
 3 ACT	Activated coagulation time	     
 1 ACT	Combinaison Thérapeutique à base d'Artémisinine (ACT ou CTA)	     
 1 Actinic keratosis	Kératose actinique	     
 1 action response	intervention	     
 1 activated charcoal	charbon activé	     
 1 Activated coagulation time	ACT	     
 1 active implantable medical devices	dispositifs médicaux implantables actifs	     
 1 Active vasculitis	Vasculite active	     
 2 activities of daily living	activités de la vie quotidienne	     
 1 Activities of daily living (ADL) scale	Echelle des activités quotidiennes	     
 2 activity	activité	     
 1 actual blood flow rate	débit sanguin réel	     
 1 Actuarial method	Méthode actuarielle	     
 1 Actuarial rate	Taux actuariel	     
 1 Actuarial table	Table actuarielle	     
 1 Acute abcess	Abcès chaud	     
 1 Acute	Aigu (aigüe)	     
 2 Acute	aiguë	     
 2 acute	aigu	     
 1 Acute Care Evidence Based Practice Committee	pratique factuelle	     
 1 Acute gastro enteritis symptoms	Tableau de GEA	     
 1 acute haemodialysis	hémodialyse aiguë	     
 1 acute interstitial nephritis	néphrite interstitielle aiguë	     
 1 Acute Kidney Injury	Insuffisance rénale aiguë	     
 1 Acute Pulmonary Edema	APE	     
 1 Acute respiratory insufficiency	Possibly no EN abbrev.	     
 1 acute stage of full coma	grands comas en phase aiguë	     
 1 acute superimposed on chronic respiratory acidosis	une acidose respiratoire aigue superposée à/à laquelle se superpose	     
 1 Adaptation	Adaptation	     
 1 additional doses	doses supplémentaires	     
 1 Additive model	Modèle additif	     
 2 adduction	adduction	     
 1 Adenofibroma	Adénofibrome	     
 1 Adenomyoma	Adénomyome	     
 2 adhesions	adhérences	     
 1 Adipose	Adipeux(-euse)	     
 1 Adipose breast tissue	Tissu adipeux mammaire	     
 1 adjacent fat	graisse de voisinage	     
 1 adjudicated	évaluée, examinée	     
 1 Adjustment	Ajustement	     
 2 ADL	AVQ	     
 3 administration	administration	     
 1 administrative tasks	tâches administratives	     
 1 administrator	administrateur	     
 1 administrator/business manager	administrateur	     
 1 adrenal glands	surrénales	     
 1 adrenal gland	surrenal glande	     
 2 Adriamycin	Adriamycine	     
 1 Advanced Nurse (Grade G or above) (U.K.); Advanced Practice Nurse (U.S.)	Infirmière de formation supérieure	     
 2 advantages/disadvantages	avantages et inconvénients	     
 2 adverse drug reaction (ADR)	effet indésirable dun médicament ( EIM)	     
 1 adverse effects, side effects	effets secondaires	     
 1 adverse reaction, side-effect	effet secondaire	     
 1 Adverse reaction, side effect	Effet secondaire Réaction adverse	     
 1 advice	conseil	     
 1 aerated parenchyma	parenchyme aéré	     
 1 Aerobe	Aérobie	     
 1 Aerobiosis	Aérobiose	     
 2 AeroChamber™ Plus	chambre de retenue valvée AeroChamber™ Plus	     
 1 Aesthetic	Esthétique	     
 1 Aetiology, Aetiologic	Etiologie, étiologique	     
 1 aetiology	éthiology	     
 1 AE verbatim term	Le ou les verbatim(s) des EI	     
 2 affect	agir sur	     
 1 Affected areas	Endroits affectés	     
 2 afferent	afférent	     
 2 affinity	affinité	     
 1 A first-line treatment	de première intention	     
 2 a follow-up care	un suivi médical	     
 1 Age	Age	     
 1 Age at death	Age au décès	     
 1 Age dependency ratio	Proportion de dépendants (enfants et vieillards) dans la population	     
 1 Age depressed hearing response	Sénescence auditive, ou déficit auditif dû à l'âge	     
 1 Age effect	Effet de l'âge, effet-âge	     
 2 agenesis	agénésie	     
 1 Agent (of disease)	Agent (de maladie)	     
 1 Age-period cohort analysis	Analyse de cohorte par âge et période	     
 1 Age-sex pyramid	Pyramide par âge et sexe Pyramide d'âge par sexe	     
 1 Age-sex register	Registre par âge et sexe	     
 1 Age-specific fertility rate	Taux de fécondité par âge	     
 1 Age-specific rate	Taux par âge	     
 1 Age spot	Tache de vieillesse	     
 1 age-standardised world rate / world age-standardised rate	standardisé sur la structure dâge de la population mondiale	     
 1 Age standardization	Standardisation pour l'âge	     
 2 aggregate	agrégat	     
 1 Aggregation bias	Vieillissement de la population	     
 1 Aging of the population	Accord, concordance	     
 2 agonist	agoniste	     
 2 agranulocyte	agranulocyte	     
 1 Agreement	Infection transmise par voie aérienne	     
 3 AHC	Assistant Head of Clinic	     
 1 AHR = Average Heart Rate	RCM (?)=Rythme cardique moyen	     
 3 AHT	Arterial hypertension	     
 1 AIBD	arthropathies des MICI	     
 1 AIDS (acquired immune deficiency syndrome)	SIDA (syndrome dimmunodéficience acquise)	     
 1 AIDS nephropathy	néphropathie du SIDA	     
 1 aids related complex (ARC)	Les aides ont relaté(lié) le complexe	     
 1 AI	IA	     
 1 Ailing	Souffrant(e)	     
 1 Ail	.v. Souffrir	     
 1 Airborne infection	Consommation d'alcool	     
 1 air contamination monitor/biocollector	biocollecteur	     
 1 air embolism	embolie gazeuse	     
 1 air filling	Réplétion aérique	     
 1 air hunger	dyspnée de Kussmaul	     
 1 air waves	Voies aériennes	     
 1 airway obstruction	encombrement des voies respiratoires	     
 1 airway obstruction	obstruction bronchique objectivée	     
 1 alanine aminotransferase (ALT)	alanine aminotransférase (ALAT)	     
 2 Alanine aminotransferase	ALT	     
 1 Albinism	Albinisme	     
 1 Albino	Albinos	     
 2 albumin	albumine	     
 2 albuminuria	albuminurie	     
 1 alcohol abuse	abus dalcool	     
 2 alcohol addiction, alcoholism	alcoolisme	     
 1 alcohol	alcool	     
 1 Alcohol consumption	Algorithme	     
 1 alcoholism	alcoolisme	     
 1 alcohol or drug abuse	consommation d'alcool ou de drogue	     
 1 Algorithm	Algorithme clinique	     
 1 Algorithm, clinical	Allèle	     
 1 Alkaline phosphatase	AP	     
 1 alkaline phosphatase	phosphatase alcaline	     
 2 alkaloid	alcaloïde	     
 1 alkoxide	alcoolate	     
 1 allantoin	allantoïne	     
 1 Allele	Erreur de première espèce	     
 2 allergen, anaphylactogen, sensibilinogen, sensitinogen	allergène	     
 1 Allergia	Allergie	     
 2 allergic	allergique	     
 2 allergic reaction, allergy	allergie	     
 1 Allergic reaction	Réaction allergique	     
 1 allergic response	réaction allergique	     
 1 Allergic response	Réponse allergique	     
 2 allergology	allergologie	     
 1 Allergy	Allergie	     
 2 allergy	allergie	     
 2 alleviate	atténuer	     
 1 Alleviate	.v. Alléger, soulager	     
 1 Alleviation	Allégement, soulagement	     
 1 alleviation	atténuation	     
 1 all heath insurance plans	toutes caisses médicales	     
 2 allicin	allicine	     
 2 allopathy	allopathie	     
 1 allyl disulfide	disulfures d'allyles	     
 2 aloe	aloès	     
 2 alopecia	alopécie	     
 1 Alopecia	Alopécie, pelade	     
 1 Alopecy	Alopécie	     
 1 a low-level energy pulse; a tiny electrical shock	énergie miniscule	     
 1 Alpha error	Erreur de type alpha	     
 1 Alpha error	Niveau alpha	     
 1 alpha-immunotherapy	alpha-immunothérapie	     
 1 Alpha level	Analyse de variance	     
 1 Alports syndrome	néphrite héréditaire, syndrome dAlport	     
 1 ALT (alanine aminotransferase)	ALAT (alanine aminotransférase)	     
 6 ALT	Alanine aminotransferase	     
 1 altitude training centre / altitude centre	site d'oxygénation	     
 1 A LUMP	UNE GROSSEUR	     
 2 Alzheimer	Alzheimer	     
 1 a mass of multiple small twitches; useless quivering of the ventricular muscle; irregular, chaotic ventricular activity	trémulation désordonnée	     
 1 Ambient air	AA	     
 1 ambient temperature	tambiante	     
 1 ambulance	véhicule sanitaire léger	     
 2 ambulatory	ambulatoire	     
 1 ambulatory , outpatient	ambulatoire	     
 1 amenities	commodités	     
 1 Amiba	Amibe	     
 1 Amibic	Amibien	     
 2 amikacin	amikacine	     
 2 aminoglycoside	aminoglucoside	     
 2 amoxicillin	amoxycilline	     
 2 amphiarthrosis, slightly movable joint	amphiarthrose	     
 2 Amphotericin B IV	Amphotéricine B IV	     
 2 Amphotericin B lipid	Amphotéricine B lipidique	     
 2 ampicillin	ampicilline	     
 1 amputation pain	douleur des amputés	     
 2 amyelinated axon	axone non myélinisé	     
 1 amygdalectomy	ablation des amygdales	     
 1 amyloidosis	amylose	     
 1 amyotrophic lateral schlerosis	sclerose externe amyotrophique	     
 2 amyotrophy	amyotrophie	     
 1 Anabolic hormones	Hormones anaboliques	     
 2 anabolism	anabolisme	     
 1 -anaemia	anémie	     
 2 anaemia	anémie	     
 2 anaesthesia	anesthésie	     
 2 anaesthesia nerve block	anesthésie tronculaire	     
 2 anaesthesiologist	anesthésiste	     
 2 anaesthesiology	anesthésiologie	     
 2 anaesthetic	anesthésique	     
 2 anaesthetist	anésthésiste	     
 1 anaesthetist	anesthestiste	     
 1 analgesic abuse	abus danalgésiques	     
 2 analgetics	analgésiques	     
 2 analogue	analogique	     
 1 anal sex	rapports anaux	     
 2 analyse	analyse	     
 2 analyser	analyseur	     
 1 Analysis of variance	Epidémiologie analytique	     
 1 Analytic epidemiology	Etude analytique	     
 1 Analytic study	Modèle animal	     
 2 anamnesis, history	anamnèse	     
 2 anamnesis, history	antécédents	     
 2 anaphylactic	anaphylactique	     
 2 anastomosis	anastomose	     
 1 anatomical background	rappel anatomique	     
 2 anatomically	anatomiquement	     
 2 anatomic, anatomical	anatomique	     
 2 anatomy	anatomie	     
 1 anchoring barbs	barbelures de fixation	     
 1 Ancien Chef de Clinique Assistant and Numéro Adeli/Former senior registrar in general and gastrointestinal surgery - ADELI no.	A.C.C.A. Chirurgie Générale et Digestive - No. Ade(?) XXXX	     
 1 ancillary action	effet accessoire	     
 1 and/or	et/ou	     
 2 androgen	androgène	     
 2 androgenic	androgénique	     
 1 Androstenedione	Androstènedione	     
 1 anephric	anéphrique	     
 2 anesthetic agent	anesthésiant	     
 1 anesthetic	anesthesique	     
 2 aneurysmal	anévrismal	     
 3 aneurysm	anévrisme	     
 1 a new drug not to have much clinical experience	un nouveau médicament pour/sur lequel on dispose de peu de données cliniques	     
 1 anger or embarrassment	colère ou gène	     
 1 angina; angina pectoris	angine de poitrine	     
 3 angina	angine	     
 1 angina	angor, angine de poitrine	     
 2 angina	angor	     
 2 angina pectoris	angine de poitrine	     
 2 angiocardiography	angiocardiographie	     
 1 angio-computerized tomography	angio-CT	     
 3 angio-CT	angio-computerized tomography	     
 2 angiogram	angiogramme	     
 2 angiographic	angiographique	     
 3 angiography	angiographie	     
 1 Angioma	Angiome	     
 2 angioma	angiome	     
 1 Angiomatosis	Angiomatose	     
 3 angioplasty	angioplastie	     
 2 angiotensin converting enzyme inhibitor	ACE Inhibitors	     
 1 angular artery	artère angulaire	     
 1 angular closure glaucoma	glaucome `a l'angle ferm'e	     
 1 Anhistic	Anhiste	     
 2 animal and cadaver labs	Laboratoires d'anatomopathologie animale et humaine	     
 1 Animal model	Antagonisme	     
 1 animals drinking water	Administrer (trez) le médicament dans l'eau de boisson des animaux	     
 1 animal testing	essais sur les animaux	     
 1 Anisocytosis	Anisocytose	     
 1 Anisonucleosis	Anisocaryose	     
 1 ankle	cheville	     
 1 ankle has been crooked 90 degrees to the other side	Ci-dessous	     
 2 ankylosis	ankylose	     
 1 Annular	Annulaire	     
 1 annular cartilage, cricoid cartilage, innominate cartilage	cartilage cricoïde	     
 1 anonymised / anonymous methodologic note	­note méthodologique anonymée	     
 1 Anoxia	Anoxie	     
 1 Ansa nephroni	Anse de Henle	     
 1 Antagonism	Variable antécédente	     
 2 antagonist	antagoniste	     
 2 antenna	antenne	     
 2 anterior	antérieur	     
 1 anterior chamber	chambre anterieur	     
 1 anteroseptal (location)	siege antero-septal	     
 2 anthocyanins	anthocyanes	     
 1 Anthraquinonic	Anthraquinonique	     
 1 Anthropometry	Anthropométrie	     
 1 anthropomorphic measurements	bilan anthropométrique	     
 1 Anthropophilic	Anthropophilique	     
 2 antiallergen	antiallergique	     
 2 anti-androgenic	antiandrogénique	     
 2 antiarrhythmic	antiarythmique	     
 2 antibacterial	antibactérienne	     
 1 Antibiotic	Antibiotique	     
 4 antibiotic	antibiotique	     
 2 antibiotic	antibiotiques	     
 1 antibiotics/antibiotic treatment during delivery	antibiothérapie perpartale	     
 2 antibiotic sensitivity test	antibiogramme	     
 2 antibiotic therapy	antibiothérapie	     
 1 antibodies	anticorps	     
 1 antibody	anticorps	     
 1 Antibody	Anticorps	     
 2 antibody	anticorps	     
 2 anticoagulant	anticoagulant	     
 1 anticoagulation	anticoagulation	     
 2 anticonvulsant	anticonvulsivant	     
 2 anti-convulsants	anti-convulsivants	     
 1 anti coring (needle)	Aiguille mousse	     
 1 anticorps anti (-F4P-) héparine	heparin-reactive antibodies	     
 1 Anti-dandruff	Antipelliculaire	     
 4 antidepressant	antidépresseur	     
 2 antidepressant	antidépressif	     
 2 antidiabetic	antidiabétique	     
 4 antiepileptic	antiépileptique	     
 1 Antiepileptic Drug Pregnancy Registry	registre des grossesses sous traitement anti-épileptique	     
 2 anti free-radical	anti radicaux libres	     
 2 anti free-radical	anti-radicaux libres	     
 2 antifungal	antifongique (adj. + nom)	     
 2 antifungal	antifongique	     
 1 antigen	antigène	     
 1 Antigen	Antigène	     
 1 Antigenic drift	Dérive antigénique	     
 1 Antigenicity	Antigénicité	     
 2 antigenicity	antigénicité	     
 1 Antigenic shift	Mutation antigénique	     
 1 antigladian antibody	aga	     
 2 antihistamine, antihistaminic	antihistaminique	     
 2 antihypertensive	antihypertensif	     
 1 Anti-infective	Anti-infectieux	     
 1 Anti-infective	Anti-infectieux(-ieuse)	     
 1 Anti-inflammatory	Anti-inflammatoire	     
 2 anti-inflammatory	anti-inflammatoire	     
 2 antiinflammatory	anti-inflammatoire	     
 1 anti-integrin (integrin antibody)	anti-antegrine (or: anti-corps anti-integrine)	     
 1 Anti-irritant	Anti-irritant(e)	     
 1 antimetabolite	antimétabolite	     
 1 Antimicrobial	Antimicrobien(-ienne)	     
 4 antimicrobial	antimicrobien	     
 2 antineuralgic	antinévralgique	     
 2 anti-oestrogenic	antioestrogénique	     
 2 antioxidant	antioxydantes	     
 2 antioxidant	anti-oxydant	     
 2 antipain	anti-douleur	     
 2 anti-parasitic	anti-parasitaire	     
 1 Antiperspiration	Antitranspiration	     
 2 antiphlogistic	antiphlogistique	     
 2 anti-platelet	antiagrégeant plaquettaire	     
 2 antipruritic	antiprurigineux	     
 2 anti-psychotic	antipsychotique	     
 2 antipyretic	antipyrétique	     
 2 antipyrotic	antiphlogistique	     
 1 antiradical	antiradicalaire	     
 2 anti-resorptive	antirésorption	     
 2 antirheumatic	antirhumatismal	     
 1 Antisepsis	Antisepsie	     
 1 Antiseptic	Antiseptique	     
 2 antiseptic	antiseptiques	     
 2 antispasmodic	antispasmodique	     
 2 antitussive	antitussif	     
 2 antiviral	antivirale	     
 1 Anti-wrinkle	Anti-ride	     
 2 antrum	antre	     
 2 anuria	anurie	     
 2 anxiety	angoisse	     
 2 anxiety	anxiété	     
 1 anxiety	anxieté/nevrose d'angoisse	     
 2 anxiolytic	anxiolytique	     
 1 any disease	nimporte quelle maladie	     
 3 Ao	Aorta	     
 1 Aorta	Ao	     
 2 aorta	aorte	     
 1 aortic aneurysm	anévrisme de laorte	     
 2 aortic	aortique	     
 2 aortic arch	arc aortique	     
 1 aortic bifurcation	bifurcation aortique	     
 1 aortic velocity-time integral	ITVA	     
 3 AP	Alkaline phosphatase	     
 2 AP	antéro-postérieur	     
 3 APE	Acute Pulmonary Edema	     
 2 aperitif	apéritif	     
 2 aphrodisiac	aphrodisiaque	     
 2 aphta	aphte	     
 1 Aphtha	Aphte	     
 1 apical systolic murmur with cephalad or upward propagation or radiation	souffle systolique en écharpe	     
 1 a pin was inserted	une broche a été mise en place	     
 2 aplasia	aplasie	     
 1 Apocrine akne	Acné apocrine	     
 2 aponeurectomy, fasciectomy, fasciorrhaphy	aponévrectomie	     
 2 aponeurosis	aponévrose	     
 1 Apoplexy	Apoplexie	     
 1 apparatus	appareil	     
 1 apparatus	equipment	     
 1 Appearance	Apparence, aspect	     
 1 appendectomy	appendicectomie	     
 1 appendicitis	appendicite	     
 1 appetite stimulant	stimulant de lappétit	     
 1 appraisal	évaluation	     
 2 approach, access	approche	     
 1 approach	conception	     
 1 Approved for use in hospitals or Healthcare institutions	Agrée aux collectivités	     
 1 approximately	environ	     
 2 Appt.	[medical] Appointment	     
 1 aqueous humor	humeur aqueuse	     
 1 aqueous humour	humeurs liquides	     
 2 arachidic acid	acide arachidique	     
 2 arachnoiditis	arachnoïdite	     
 1 arbitrarily	arbitrairement	     
 1 Arbovirus	Arbovirus	     
 1 arching	voussure	     
 2 area	aire	     
 1 area of low uptake	zone hypofixiante	     
 1 Area sampling	Echantillonnage par zone	     
 2 areola	aréole	     
 1 Areola mammae	Aréole du mamelon	     
 1 Areolitis	Inflammation de l'aréole du mamelon	     
 1 are seen to move / are no longer seen to move	bougent / ne bougent plus	     
 1 Aristolochia acids	Acides aristolochiques	     
 1 Arithmetic mean	Moyenne arithmétique	     
 2 armamentarium, treatment armamentarium	arsenal thérapeutique	     
 1 arms	bras	     
 1 Arnica	Arnica	     
 1 around the pons	péri-pontique	     
 1 arrest	arrêt	     
 1 arrythmia	arythmie	     
 1 arsenic	arsenic	     
 2 arterial	artériel	     
 2 arterial blood gases (analysis)	analyse des gaz sanguins artériels	     
 2 arterial blood gases (measurement)	gazométrie artérielle	     
 1 arterial catheterisation	cathétérisme artériel	     
 1 Arterial hypertension	AHT	     
 1 arterialised/arterialized middle cerebral vein	artérialisée	     
 1 arterial line	ligne artérielle	     
 1 arterial thrombosis	athérothrombose	     
 2 arteries	artères	     
 2 arteriosclerosis	artériosclérose	     
 2 arteriotomy	artériotomie	     
 1 arteriovenous	artério-veineux	     
 1 arteriovenous fistula	fistule artério-veineuse	     
 1 arteriovenous sheathotomy	adventicectomie artérioveineuse	     
 2 artery	artère	     
 1 arthralgia	douleur articulaire	     
 6 arthritis	arthrite	     
 2 arthritis	arthritiques	     
 2 arthrocentesis	arthrocenthèse	     
 2 arthrodia, gliding joint	arthrodie	     
 1 arthrodial cartilage, articular cartilage	cartilage articulaire	     
 2 arthrodial joint	articulation arthrodiale	     
 2 arthrography	arthrographie	     
 2 arthrolysis	arthrolyse	     
 2 arthrometry	arthrométrie	     
 2 arthropathy	arthropathie	     
 2 arthrophyte	arthrophyte	     
 2 arthroplasty	arthroplastie	     
 2 arthroscopy	arthroscopie	     
 1 Arthrosic	Arthrosique	     
 2 arthrosis, arthritis	arthrite	     
 2 arthrotomy	arthrotomie	     
 2 articular	articulaire	     
 1 articular gout, regular gout	goutte articulaire	     
 2 articulation, joint	articulation	     
 1 artifactual stent stenosis	artéfact de sténose sur stent	     
 2 artificial ankylosis	ankylose thérapeutique	     
 2 artificial ankylosis, fusion, arthrodesis	arthrodèse	     
 1 Artificial intelligence	Intelligence artificielle	     
 1 (artificial) pacemaker	pacemaker	     
 1 arytenoid cartilage, pyramidal cartilage	cartilage aryténoïde	     
 1 as a last resort	en désespoir de cause	     
 1 ASCD	atherosclerotic coronary disease	     
 1 ASCD, CAD	atherosclerotic coronary disease, coronary artery disease	     
 1 Ascertainment bias	Biais de constatation Biais de détermination	     
 1 Ascertainment	Détermination, constatation	     
 3 ascites	ascite	     
 2 ascorbic acid	acide ascorbique	     
 1 Asepsis	Asepsie	     
 1 [a single stimulated cycle]....will be followed (up) with a [transfer] cycle outcome	suivi avec issue du cycle	     
 1 a slight positive deflection	une petite positivité	     
 1 aspartate aminotransferase	AST	     
 1 Aspartate aminotransferase	AST	     
 1 aspartate aminotransferase (AST)	aspartate aminotransférase (ASAT)	     
 2 aspergillus	aspergillus	     
 1 Aspersion	Aspersion	     
 1 a spiral scan was performed	une hélice a été pratiquée	     
 2 aspirin	aspirine	     
 1 assays on board	dosages maxi	     
 1 Assay	Test, épreuve	     
 1 assay	titrage, contrôle (examen de laboratoire)	     
 1 assessment	évaluation	     
 1 assessment	répartition	     
 1 Assistant and consulting physician	Adjoint vs Assistant	     
 1 Assistant Head of Clinic	AHC	     
 1 assistive device	appareil dassistance	     
 2 Assistive Device Program (ADP)	programme dappareils et accessoires fonctionnels (PAAF)	     
 2 associated	associé	     
 1 Associate Dean	vice-doyen	     
 1 associate doctor with extended term contract	attaché prorogé	     
 1 Associate Specialist Gynaecologist and Obstetrician	médecin attaché en gynécologie-obstétrique	     
 1 association	association	     
 1 Association	Association	     
 1 Association, asymmetrical	Association asymétrique	     
 1 Association, direct	Association directe	     
 1 Association, indirect causal	Association causale indirecte	     
 2 Association of Hearing Aid Practitioners	Association des audioprothésistes	     
 1 Association, spurious	Association fallacieuse	     
 1 Association, symmetrical	Association symétrique	     
 1 Assortative mating	Accouplement préférentiel	     
 1 Assumption	Prémisses	     
 1 a standard ionisation procedure using glow discharge plasma	une procédure standard d'ionisation sous effluve de plasma	     
 3 AST	aspartate aminotransferase	     
 3 AST	Aspartate aminotransferase	     
 1 AST (aspartate aminotransferase)	ASAT (aspartate aminotransférase)	     
 7 asthma	asthme	     
 2 asthmatic	asthmatique	     
 2 Astragalus, talus	astragale	     
 1 a strain of E. coli	une souche d'Escherichia coli	     
 2 astrocyte	astrocyte	     
 2 astrocytoma	astrocytome	     
 2 astroglia	astroglie	     
 1 ASVD	atherosclerotic vascular disease	     
 1 Asymetric periflexural exanthem of childhood	Exanthème unilatéral thoracique de l'enfance	     
 1 Asymmetrical association	Association asymétrique	     
 2 Asymptomatic, silent	asymptomatique	     
 1 Asymptotic	Asymptotique	     
 1 Asymptotic method	Méthode asymptotique	     
 2 ataxia	ataxie	     
 2 ataxic	ataxique	     
 1 at baseline	en conditions basales	     
 1 at different levels	étagé	     
 2 atelectasis	atélectasie	     
 1 at end point (here)	T100%	     
 2 atheromatosis	athéromatose	     
 2 atheromatous	athéromateux	     
 2 atherosclerosis	athérosclérose	     
 2 atherosclerotic artery	artère athéromateuse	     
 1 atherosclerotic coronary disease	ASCD	     
 1 athletes; sportspeople	sujets sportifs	     
 2 athletic mouth guard	protège-dents athlétique	     
 2 atlanto-occipital joint	articulation occipito-atloïdienne	     
 1 at leading edge	au début de l'impulsion	     
 1 at night; [here:] during sleep	la nuit	     
 2 atonic	atone	     
 2 atonic	atonique	     
 2 atonic bladder	atonie vésicale	     
 1 atopic	atopique	     
 1 Atopic dermatitis	Dermatite atopique	     
 1 atopic dermatitis	dermatite atopique	     
 1 atopic dermatitis	eczéma constitutionnel	     
 1 ATP= Antitachycardia Pacing	SAT (?) = stimulation antitachycardique	     
 1 Atrabilious	Atrabilaire	     
 1 at rest	au repos	     
 2 atrial	auriculaire	     
 1 atrial depolarization; activation of the atria; excitation of the atria	excitation des oreillettes	     
 1 atrial fibrillation  AF	fibrillation auriculaire	     
 1 atrial flutter  AF	flutter auriculaire	     
 1 atrial impulse fails to be conducted ([o:] is not conducted; is blocked); failure to conduct the impulse	blocage de limpulsion électrique	     
 1 atrial tachycardias	tachycardies atriales; tachycardies auriculaires	     
 1 atrial wall	cloison de l'oreillette	     
 1 atria	oreillettes	     
 1 atrioventricular block	AVB	     
 1 atrioventricular block; AV block	blocs auriculo-ventriculaires	     
 1 atrioventricular node; AV node	noeud auriculoventriculaire	     
 1 atrium	oreillette	     
 2 atrophy, wasting	atrophie	     
 2 attachment	ancrage	     
 2 attachment	attachement	     
 1 attack, insult	accès	     
 1 Attack rate	Taux d'attaque	     
 1 attempted suicide	atteint de suicide	     
 1 attention deficit dirordr9add)	defecit d'attention	     
 1 at the expense of the bypass	aux dépens de la dérivation	     
 1 Attributable fraction (exposed)	Fraction attribuable chez les exposés	     
 1 Attributable fraction	Fraction attribuable	     
 1 Attributable fraction (population)	Fraction attribuable dans la population	     
 1 Attributable number	Nombre attribuable	     
 1 Attributable risk (exposed)	Risque attribuable chez les exposés	     
 1 Attributable risk percent (exposed)	Risque attribuable (pour cent) chez les exposés	     
