 1 pro-pharmacie	profarmacia / pro farmacia	     
 1 prothèse par (sur/) la veine jugulaire-anonyme avec anamnèse de thrombose précédente	protesi venosa giugulo-anonima con anamnesi di pregressa trombosi	     
 1 prothèses dentaires conjointes / adjointes	protesi dentarie fisse / mobili	     
 1 quantité totale / sur la quantité totale (TQ [commerce] = total quantity)	t.q. / su t.q.	     
 2 quelle est l'intensité de votre (/de sa) douleur	quanto dolore ha	     
 1 quelques nutraceutiques	alcuni nutraceutici	     
 1 Raie cosmique	riga spettrale cosmica	     
 1 réduction davier sur vis	riduzione tenaglia su viti / riduzione su viti con tenaglia per ossa	     
 1 régisseur (d'un hôpital /centre hospitalier)	amministratore (di un ospedale)	     
 1 résultats	esiti	     
 1 rotation externe maximum / rotation externe maximale	massima extrarotazione	     
 1 Tassements alimentaires	residui alimentari	     
 1 thrombopénie	piastrinopenia	     
 1 tiges/axes de blocage	perni di bloccaggio	     
 1 tous motifs confondus	senza specificazione / distinzione motivazionale / di causa	     
 1 troubles intestinaux	disturbi intestinali	     
 1 Urologie  gravité	uso / impiego urologico a gravità	     
 1 utilisation rationnelle	razionale d'uso	     
 1 voie	via	     
