 1 odżywianie przez sondę żołądkową	alimentación por sonda de gastrostomía	     
 1 okres karencji (lekarstwa)	tiempo de espera	     
 1 okres ważności	período de caducidad	     
 1 opatrunek uciskowy	vendaje compresivo	     
 1 organiczne zaburzenia zachowania	trastornos orgánicos de la conducta	     
 1 panleukopenia	panleucopenia	     
 1 parasomnia	parasomnio	     
 1 pierwsza pomoc medyczna	asistencia médica primaria	     
 1 pikflometr	medidor de flujo espiratorio	     
 1 plamy opadowe	lividez	     
 1 podoskop	podoscopio	     
 1 poduszka przeciwodleżynowa	almohada anti-decúbito	     
 1 pogotowie ratunkowe	servicio de asistencia médica urgente	     
 1 polisomnografia / badanie snu	polisomnografía	     
 1 polisorbat	polisorbato	     
 1 potasu diwodorofosforan	dihidrofosfato de potasio	     
 1 pourazowe bóle karku	cervicalgia post-traumática	     
 1 pourazowe bóle lędźwiowe / lędźwiowo-krzyżowe	lumbalgia post-traumática	     
 1 pourazowy zespół otępienny	síndrome de demencia postraumática	     
 1 powidon	povidona	     
 1 powikłanie (np. pooperacyjne)	complicación	     
 1 pozwolenie na dopuszczenie do obrotu lekarstwa	autorización de comercialización del medicamento	     
 1 próbka tkanki kostnej	muestra de hueso	     
 1 próbka tkanki kostnej	muestra ósea	     
 1 proces zapalny	proceso inflamatorio	     
 1 produkt biobójczy	biocida	     
 1 produkt leczniczy	producto sanitario	     
 1 produkt leczniczy weterynaryjny	medicamento veterinario	     
 1 profilaktyka antybiotykowa	profilaxis antibiótica	     
 1 przerost	hipertrofia	     
 1 przetoka tchawiczo-przełykowa	fístula traqueoesofágica	     
 1 Przewlekła Obturacyjna Choroba Płuc, POChP	Enfermedad Pulmonar Obstructiva Crónica, EPOC	     
 1 pulsoksymetr	pulsoximetro	     
 1 reakcja naczynioruchowa	reacción vasomotora	     
 1 rehabilitacja funkcjonalna	recuperaci'on funcional	     
 1 rehabilitacja funkcjonalna	recuperación funcional	     
 1 rehabilitacja ruchowa	rehabilitación motora	     
 1 rekonstytucja	reconstitución	     
 1 respiratoroterapia	terapia respiratoria	     
 1 rodzaj opakowania (lekarstwa)	naturaleza del envase (de un medicamento)	     
 1 rokowania	pronóstico	     
 1 rozdęcie jamu brzusznej	distensión abdominal	     
 1 rozedma płuc	enfisema pulmonar	     
 1 rozejście stawu krzyżowo-biodrowego	separación de la articulación sacro-ilíaca	     
 1 rozległa tylna przepuklina (krążka międzykręgowego)	prolapso (discal) posterior difuso	     
 1 rozległy uraz	traumatismo severo	     
 1 ruch gałek ocznych	movimient ocular	     
 1 rwa kulszowa	ciática	     
 1 rzekomy pomór ptaków / choroba Newcastle	enfermedad de Newcastle	     
 1 sekwenator	secuenciador	     
 1 siaskop/retinoskop plamkowy	retinoscopio de punto	     
 1 siaskop/retinoskop szczelinowy	retinoscopio de franja	     
 1 siła mięśniowa	fuerza muscular	     
 1 skurcz naczyń krwionośnych	vasoconstricción	     
 1 sodu fosforan dwunastowodny	sodio fosfato 12-hidrato	     
 1 sodu glutaminian	glutamato sódico	     
 1 sól fizjologiczna	suero fisiológico	     
 1 sorbitanu monooleinian	mono-oleato de sorbitán	     
 1 spirometr	espirometro	     
 1 spirometria	espirometría	     
 1 spray znieczulający	spray anestésico	     
 1 środek neuroleptyczny	neuroléptico	     
 1 (środek) odkażający/bakteriobójczy/antyseptyczny	antiséptico	     
 1 środek przeciwdrobnoustrojowy	agente antimicrobiano	     
 1 środek uspokajający	sedante	     
 1 środki/leki psychofarmaceutyczne	psicofármacos	     
 1 Ssak medyczny	Aspirador quirurgico	     
 1 stetoskop	fonendoscopio	     
 1 stężenie pośmiertne	rigidez	     
 1 stłuczenie	contusión	     
 1 stłuczenie krwotoczne	contusión hemorrágica	     
 1 stłuczenie mózgu	contusión cerebral	     
 1 stomatologiczny spray znieczulający	spray anestésico dental	     
 1 stomia żołądkowa	sonda de gastrostomía	     
 1 substancja pomocnicza	excipiente	     
 1 sustancia activa	substancja czynna	     
 1 swędzenie (np. skóry)	prurito	     
 1 syndrom spadku nieśności	síndrome de la caída de la postura	     
 1 szczepionka żywa	vacuna viva	     
 1 szklisty wzrok	ojos vidriosos	     
 1 szpital jednodniowy / szpital jednego dnia	hospital de día	     
 1 tabletki rozpuszczalne	comprimidos DISPERSABLES	     
 1 Terapia Pulmonologiczna	Terapia Neumológica	     
 1 tiomersal	tiomersal	     
 1 tomografia komputerowa / TK	tomografía computarizada / TC	     
 1 tracheostomia	traqueostomía	     
 1 trądzik	acné	     
 1 tubus anoskopowy	anuscopio	     
 1 tubus proktoskopowy	rescoscopio	     
 1 ultrasonografia jamy brzusznej	ecografía abdominal	     
 1 ultrasonografia narządów rozrodczych	ecografía genital	     
 1 ultrasonografia nerek	ecografía renal	     
 1 ultrasonografia wątroby, woreczka żółciowego i trzustki	ecografía hepatobiliopancreática	     
 1 upośledzenie korzeniowych komórek nerwowych	compromiso radicular	     
 1 upośledzenie wzroku	ablepsia	     
 1 uraz czaszkowo-mózgowy	traumatismo craneo-encefálico / craneoencefálico	     
 1 uraz miednicy	traumatismo pélvico	     
 1 uraz mózgowo-czaszkowy	traumatismo craneoencefálico	     
 1 uraz wielonarządowy	traumatismo multiorgánico / lesiones multiorgánicas	     
 1 uszkodzenie miąższowe (organu)	lesión parenquimal (de un órgano)	     
 1 vía de administración	droga podania	     
 1 virus atenuado	wirus atenuowany	     
 1 virus inactivado	wirus inaktywowany	     
 1 wanna galwaniczna	bañera galvánica	     
 1 wapniejące zapalenie ścięgna	tendinitis cálcica	     
 1 wgłobienie w otwór wielki, wgłobienie/przemieszczenie migdałków móżdzku	enclavamiento amigdalar	     
 1 wirusowe zapalenie nosa i tchawicy	rinotraqueitis	     
 1 woda do wstrzykiwań	agua para inyectables	     
 1 woda podwójnie destylowana, woda dwukrotnie destylowana, woda redestylowana	agua bidestilada	     
 1 wodniak podtwardówkowy	higroma subdural	     
 1 wrodzone zwichnięcie/dysplazja	luxación congénita	     
 1 wymaz	hisopo	     
 1 wypisany (ze szpitala)	dado de alta	     
 1 wyrób medyczny	producto médico / medicamento	     
 1 wzrost napięcia mięśniowego	aumento del tono muscular	     
 1 zaburzenia zachowania	trastornos de la conducta	     
 1 zachorowanie ORL/otorynolaryngologiczne	enfermedad ORL/otorrinolaringológica	     
 1 zakaźne zapalenie oskrzeli	bronquitis infecciosa	     
 1 zakraplacz	cuentagotas	     
 1 zakrzepowe zapalenie żył / zakrzepica	tromboflebitis	     
 1 zaniewidzenie / ślepota	amaurosis	     
 1 zapalenie nadkłykcia bocznego / łokieć tenisisty	codo de tenista	     
 1 zapalenie nadkłykcia bocznego / łokieć tenisisty	epicondilitis lateral	     
 1 zapalenie nadkłykcia	epicondilitis	     
 1 zapalenie nadkłykcia przyśrodkowego / łokieć golfisty	codo de golfista	     
 1 zapalenie nadkłykcia przyśrodkowego / łokieć golfisty	epicondilitis medial	     
 1 zapalenie ochrzęstnej	pericondritis	     
 1 zapalenie powięzi podeszwy	espolón calcáreo	     
 1 zapalenie ścięgna/zapalenie torebki ścięgnistej	tendinitis	     
 1 zapalenie skóry	dermatitis	     
 1 zapalenie stawu/artretyzm	artritis	     
 1 zapalenie więzadła rzepki / kolano skoczka	rodilla del futbolista / rodilla del saltador	     
 1 zapalenie więzadła rzepki / kolano skoczka	tendinitis rotuliana	     
 1 zapalenie zatok	sinusitis	     
 1 zator tłuszczowy	embolismo graso	     
 1 Zespół Niespokojnych Nóg, ZNN	Síndrome de Piernas Inquietas, SPI	     
 1 Zespół Obturacyjnych Bezdechów Sennych / Zespół obturacyjnych zaburzeń oddychania podczas snu	Síndrome de Apnea Obstructiva del Sueño, SAOS	     
 1 zespół otępienny	demencia postraumática	     
 1 ziemia okrzemkowa / diatomowa	tierra de diatomeas	     
 2 złamanie	fractura	     
 1 złamanie wieloodłamowe	fractura conminuta	     
 1 zmiany egzematyczne	lesiones eczematosas/eccematosas	     
 1 zmiany zwyrodnieniowe/choroba zwyrodnieniowa/choroba degeneracyjna	enfermedad degenerativa	     
 1 znieczulenie miejscowe	anestesia local	     
 1 znieczulenie neuroleptyczne	neuroleptoanalgesia	     
 1 znieczulenie ogólne	anestesia general	     
 1 znieczulenie powierzchniowe	anestesia tópica	     
 1 znieczulenie zewnątrzoponowe	anestesia epidural	     
 1 zwapnienie krwiaka	calcificación de un hematoma	     
 1 zwichnięcie/dysplazja	luxación	     
 1 zwyrodnienie stawu	artrósis	     
 1 żylak	variz	     
